rents,5141980.0
drole,5141970.0
sorta,5141946.0
aider,5141904.0
artis,5141608.0
snarl,5141604.0
sieur,5141574.0
crone,5141548.0
silen,5141362.0
tarns,5141308.0
saber,5141300.0
mater,5141198.0
lated,5141166.0
dates,5141120.0
stone,5141052.0
erica,5141006.0
niter,5140936.0
alder,5140892.0
outre,5140858.0
airts,5140834.0
blare,5140700.0
lutea,5140644.0
thane,5140518.0
wrate,5140430.0
slyer,5140164.0
canes,5140106.0
togae,5139756.0
ocrea,5139742.0
nerts,5139738.0
lites,5139686.0
crena,5139662.0
farse,5139636.0
seric,5139628.0
moire,5139520.0
urena,5139500.0
rotas,5139462.0
lirot,5139322.0
losen,5139294.0
rains,5139292.0
close,5139288.0
elans,5139226.0
farle,5139128.0
yeast,5139060.0
plane,5138812.0
tread,5138670.0
sauce,5138596.0
tsade,5138554.0
cires,5138488.0
hears,5138410.0
reins,5138346.0
hanse,5138284.0
renos,5138046.0
larns,5138020.0
cosie,5137686.0
rages,5137624.0
loran,5137614.0
resin,5137590.0
locie,5137532.0
reads,5137460.0
aloed,5137382.0
apter,5137228.0
crine,5137162.0
yates,5137054.0
urine,5137020.0
dearn,5136910.0
ancle,5136908.0
citer,5136818.0
stean,5136714.0
trona,5136698.0
cause,5136690.0
slice,5136688.0
mares,5136524.0
rapes,5136290.0
aimer,5136248.0
tones,5136182.0
maser,5136098.0
ulnae,5136078.0
cadre,5136056.0
hales,5136002.0
shire,5135814.0
astir,5135672.0
great,5135660.0
early,5135624.0
leapt,5135442.0
naris,5135432.0
lased,5135322.0
waite,5135300.0
cleat,5135208.0
clart,5135160.0
istle,5135106.0
rants,5135104.0
lager,5135098.0
islet,5135082.0
arson,5134776.0
relay,5134658.0
luter,5134657.999870315
dales,5134560.0
arpen,5133992.0
earth,5133988.0
taber,5133972.0
roist,5133924.0
trope,5133908.0
ranis,5133796.0
daine,5133788.0
apert,5133636.0
rotan,5133612.0
abore,5133594.0
realm,5133550.0
vaire,5133454.0
perai,5133402.0
dorse,5133316.0
trues,5133278.0
noles,5133226.0
yales,5133138.0
inter,5133054.0
thole,5132908.0
tripe,5132734.0
braes,5132700.0
shore,5132514.0
inert,5132486.0
tride,5132418.0
stern,5132300.0
olent,5132230.0
diane,5132218.0
salto,5132078.0
lamer,5132076.0
flare,5131970.0
toyer,5131882.0
sired,5131838.0
urial,5131832.0
starn,5131820.0
eards,5131732.0
cadet,5131730.0
tapen,5131684.0
cores,5131544.0
acers,5131418.0
trode,5131248.0
maerl,5131240.0
crest,5131042.0
tails,5130970.0
lento,5130908.0
table,5130846.0
denar,5130845.999779054
coset,5130810.0
tyler,5130708.0
salep,5130678.0
roues,5130662.0
baser,5130620.0
renay,5130516.0
recit,5130506.0
lades,5130490.0
slant,5130292.0
carol,5130242.0
seton,5130154.0
pilae,5130104.0
enrol,5130054.0
escar,5130050.0
bares,5129934.0
samel,5129892.0
pears,5129838.0
crape,5129828.0
inlet,5129824.0
safer,5129784.0
blaer,5129744.0
manet,5129700.0
lures,5129606.0
urali,5129600.0
afire,5129564.0
louse,5129526.0
afore,5129452.0
paten,5129428.0
teads,5129368.0
spale,5129306.0
airns,5129258.0
lande,5129257.999863032
soyle,5129164.0
aunes,5129154.0
gears,5129048.0
horse,5128916.0
coste,5128915.999760593
blate,5128915.999692969
lapse,5128912.0
shier,5128796.0
throe,5128598.0
roils,5128308.0
taker,5128214.0
cared,5128130.0
loirs,5128074.0
royne,5128073.999900577
aides,5128040.0
sture,5127918.0
apres,5127914.0
utile,5127882.0
tawie,5127766.0
range,5127468.0
talon,5127460.0
panel,5127414.0
luser,5127230.0
uraos,5127218.0
sored,5127186.0
styre,5127142.0
rices,5127082.0
paste,5126774.0
leash,5126532.0
stria,5126466.0
satem,5126224.0
tonal,5126174.0
paseo,5126132.0
grace,5126054.0
haste,5126020.0
aside,5125968.0
clone,5125924.0
nurse,5125854.0
alist,5125830.0
spate,5125758.0
cesta,5125740.0
outer,5125606.0
rules,5125602.0
reaps,5125442.0
taroc,5125392.0
spear,5125348.0
rhone,5125320.0
psoae,5125308.0
prise,5125282.0
notes,5125180.0
smear,5125096.0
tuner,5125042.0
sable,5124836.0
solde,5124826.0
amole,5124652.0
feart,5124592.0
loris,5124546.0
hoise,5124298.0
touse,5124282.0
aglet,5124236.0
coles,5124220.0
repla,5124219.999898374
ramen,5124190.0
ceros,5124086.0
salon,5123922.0
prone,5123882.0
steil,5123868.0
manse,5123834.0
oread,5123694.0
conte,5123482.0
prose,5123370.0
baler,5123366.0
gates,5123348.0
mitre,5123278.0
retag,5123172.0
ailed,5123128.0
tried,5123004.0
sider,5122966.0
lines,5122950.0
lenos,5122938.0
certs,5122932.0
truce,5122906.0
sarod,5122804.0
tolas,5122734.0
riley,5122724.0
curie,5122660.0
urent,5122516.0
saker,5122488.0
spane,5122476.0
triac,5122258.0
heals,5122028.0
acnes,5121960.0
deals,5121959.999775534
acute,5121958.0
trave,5121950.0
lepra,5121902.0
stage,5121796.0
selah,5121716.0
rheas,5121624.0
shoer,5121580.0
loipe,5121568.0
sawer,5121554.0
tapes,5121478.0
coure,5121406.0
trois,5121398.0
crame,5121330.0
sonce,5121218.0
recto,5121200.0
rache,5121194.0
reams,5121138.0
inure,5121122.0
cruet,5121102.0
namer,5121098.0
yrent,5121076.0
tolan,5121038.0
loans,5121034.0
taupe,5120982.0
clies,5120900.0
chare,5120858.0
terga,5120790.0
meant,5120750.0
intel,5120622.0
rosit,5120614.0
sware,5120560.0
pareu,5120518.0
satyr,5120502.0
hayer,5120484.0
trios,5120450.0
eyras,5120214.0
hates,5120164.0
arnut,5120066.0
asper,5120008.0
crias,5119984.0
soled,5119954.0
pales,5119718.0
pates,5119604.0
kiore,5119448.0
fares,5119414.0
brise,5119402.0
cruel,5119294.0
claro,5119220.0
dries,5119110.0
spire,5119066.0
tired,5118958.0
tames,5118952.0
moile,5118938.0
redia,5118882.0
relic,5118866.0
spore,5118776.0
zaire,5118764.0
tawer,5118736.0
haute,5118718.0
hoaed,5118690.0
trema,5118602.0
plier,5118588.0
neist,5118560.0
ranke,5118508.0
cadie,5118500.0
artsy,5118420.0
tines,5118402.0
leany,5118324.0
syren,5118323.999911692
tyres,5118224.0
coral,5118208.0
hotel,5117948.0
rouen,5117900.0
grise,5117894.0
saint,5117868.0
gales,5117722.0
yores,5117720.0
lotas,5117528.0
rhine,5117482.0
onset,5117414.0
toled,5117390.0
birle,5117386.0
hires,5117382.0
slain,5117340.0
drant,5117302.0
samen,5117294.0
cotes,5117264.0
water,5117248.0
noule,5117212.0
olpae,5117206.0
tepal,5117138.0
laden,5117012.0
sedan,5116954.0
lunet,5116948.0
walie,5116944.0
baste,5116938.0
arish,5116918.0
hared,5116914.0
presa,5116796.0
drone,5116794.0
suite,5116770.0
sceat,5116748.0
etnas,5116718.0
sural,5116660.0
cruse,5116658.0
paeon,5116650.0
anode,5116624.0
oaker,5116470.0
cased,5116436.0
hilar,5116094.0
oners,5115990.0
amies,5115930.0
noels,5115896.0
hause,5115876.0
peril,5115844.0
sloan,5115800.0
raced,5115796.0
leads,5115772.0
gorse,5115744.0
smore,5115664.0
slide,5115658.0
morse,5115584.0
lairy,5115582.0
delta,5115454.0
solan,5115446.0
blase,5115394.0
mates,5115362.0
telco,5115238.0
shiel,5115194.0
lotsa,5115000.0
drail,5114986.0
tribe,5114926.0
lyart,5114830.0
bears,5114792.0
naled,5114780.0
riots,5114744.0
latke,5114742.0
lyres,5114680.0
drest,5114612.0
tirls,5114600.0
recti,5114572.0
carls,5114550.0
atoke,5114376.0
rotls,5114266.0
hoser,5114182.0
birse,5114142.0
petal,5114118.0
poise,5114106.0
redan,5114086.0
merit,5114042.0
poler,5113920.0
rhies,5113908.0
lenti,5113838.0
cager,5113734.0
agile,5113664.0
repot,5113612.0
caper,5113522.0
goier,5113460.0
males,5113368.0
deans,5113272.0
hosel,5113232.0
santo,5113168.0
yeans,5113166.0
pleat,5113102.0
laker,5113098.0
panes,5113070.0
morel,5113064.0
heast,5112942.0
enact,5112902.0
snail,5112901.999449339
saree,5112850.0
toper,5112849.999914843
sewar,5112806.0
phare,5112798.0
pilea,5112746.0
alecs,5112736.0
arced,5112702.0
raphe,5112700.0
estro,5112528.0
soave,5112354.0
trays,5112304.0
teins,5112286.0
notal,5112242.0
regal,5112220.0
lenis,5112190.0
tabes,5112178.0
their,5111942.0
surat,5111934.0
tiros,5111870.0
anted,5111824.0
cline,5111670.0
padre,5111616.0
curet,5111570.0
kaies,5111536.0
urnal,5111438.0
waler,5111352.0
nairu,5111320.0
roted,5111268.0
brace,5111248.0
coast,5111220.0
eclat,5111206.0
carts,5111128.0
drape,5111050.0
wares,5111034.0
neath,5111012.0
scone,5110990.0
blore,5110980.0
belar,5110840.0
otary,5110750.0
pries,5110744.0
geats,5110736.0
cairn,5110704.0
pacer,5110678.0
ulnar,5110448.0
doter,5110410.0
rosed,5110332.0
heirs,5110320.0
rotis,5110319.999900309
doser,5110226.0
altos,5110206.0
ablet,5110128.0
olein,5110094.0
hairs,5110090.0
lames,5110082.0
sidle,5110016.0
laird,5109992.0
senti,5109978.0
torsi,5109940.0
scart,5109798.0
trike,5109750.0
clade,5109700.0
horal,5109620.0
pelta,5109502.0
blear,5109500.0
lucre,5109474.0
cades,5109472.0
erics,5109440.0
meril,5109418.0
beast,5109402.0
boite,5109388.0
tilde,5109354.0
peals,5109346.0
troke,5109330.0
dores,5109314.0
abies,5109294.0
cabre,5109282.0
abler,5109242.0
soger,5109210.0
tapir,5109152.0
bates,5108954.0
piler,5108946.0
morne,5108892.0
nites,5108692.0
peats,5108622.0
scrat,5108472.0
acred,5108428.0
spier,5108380.0
false,5108376.0
curse,5108360.0
sadhe,5108356.0
ceils,5108300.0
daris,5108298.0
unlet,5108134.0
minae,5108128.0
brose,5107976.0
lunar,5107956.0
runes,5107940.0
nelis,5107902.0
rakes,5107890.0
tawse,5107878.0
actor,5107776.0
herls,5107775.999842146
lants,5107612.0
lawer,5107460.0
parol,5107398.0
yarto,5107258.0
reman,5107200.0
artic,5107188.0
ashet,5107162.0
cedar,5107080.0
clean,5107060.0
tosed,5107032.0
troad,5106756.0
inset,5106664.0
aspie,5106656.0
siled,5106650.0
tules,5106640.0
drats,5106560.0
ileac,5106480.0
sucre,5106394.0
triad,5106230.0
since,5106174.0
opera,5106160.0
loper,5106154.0
caron,5106120.0
drent,5106092.0
sabir,5106060.0
argue,5106046.0
crans,5106032.0
apers,5106006.0
satin,5106004.0
piert,5105920.0
rahed,5105908.0
ousel,5105900.0
manes,5105894.0
aryls,5105846.0
rohes,5105776.0
style,5105750.0
sapor,5105674.0
treys,5105660.0
tardo,5105574.0
riled,5105490.0
darts,5105378.0
roble,5105372.0
uteri,5105350.0
hayle,5105314.0
liard,5105306.0
sient,5105214.0
almes,5105150.0
noria,5105108.0
raids,5105094.0
kesar,5105034.0
iotas,5104928.0
elint,5104906.0
arcos,5104896.0
geals,5104808.0
saver,5104686.0
daces,5104678.0
cites,5104662.0
ultra,5104660.0
prent,5104650.0
resty,5104622.0
rugae,5104596.0
faine,5104582.0
litas,5104566.0
after,5104558.0
blaes,5104464.0
losed,5104426.0
loave,5104424.0
lithe,5104402.0
nails,5104386.0
agers,5104266.0
telic,5104208.0
auris,5104072.0
teams,5104062.0
aerie,5103978.0
honer,5103956.0
toils,5103934.0
lepta,5103868.0
tices,5103812.0
helot,5103788.0
motel,5103738.0
trads,5103730.0
stead,5103714.0
payer,5103622.0
ronde,5103592.0
roads,5103542.0
entia,5103466.0
glair,5103294.0
sepal,5103290.0
alike,5103280.0
holes,5103256.0
timer,5103194.0
celts,5103174.0
meats,5103168.0
tains,5103050.0
amine,5103032.0
fears,5102990.0
torah,5102960.0
carns,5102934.0
alowe,5102912.0
sayed,5102836.0
meals,5102814.0
groat,5102746.0
napes,5102738.0
slope,5102620.0
rodes,5102604.0
rides,5102576.0
liens,5102524.0
usnea,5102364.0
peans,5102356.0
pause,5102264.0
pared,5102250.0
laree,5102232.0
older,5102188.0
heard,5102126.0
penal,5102082.0
remit,5102058.0
coati,5102022.0
farce,5102018.0
heats,5101978.0
snort,5101896.0
stoai,5101895.999910121
tarre,5101877.0
bales,5101844.0
deary,5101832.0
mires,5101730.0
reate,5101626.0
reach,5101590.0
sheal,5101570.0
sonde,5101544.0
caple,5101480.0
simar,5101470.0
miter,5101450.0
bries,5101414.0
ashen,5101412.0
gator,5101366.0
polar,5101284.0
miler,5101272.0
tiled,5101266.0
slime,5101258.0
grail,5101238.0
leaps,5101114.0
lacey,5100990.0
doles,5100884.0
resod,5100822.0
toaze,5100794.0
coals,5100770.0
swale,5100769.999911158
waste,5100728.0
deros,5100720.0
dance,5100316.0
nicer,5100272.0
boart,5100260.0
tians,5100250.0
sepia,5100246.0
anime,5100218.0
metal,5100208.0
royal,5100196.0
flane,5100188.0
toney,5100142.0
rauns,5100048.0
heros,5100008.0
anger,5099980.0
prial,5099940.0
hoars,5099886.0
rayed,5099885.999897108
crues,5099732.0
seare,5099689.0
dotes,5099618.0
airth,5099610.0
taver,5099600.0
intra,5099546.0
resid,5099440.0
recon,5099382.0
place,5099352.0
perst,5099304.0
haros,5099290.0
sited,5099184.0
seity,5099148.0
tache,5099104.0
frise,5099064.0
getas,5098988.0
write,5098978.0
poser,5098968.0
ratus,5098826.0
taube,5098798.0
shade,5098740.0
ahent,5098656.0
eloin,5098622.0
yeard,5098598.0
aegis,5098546.0
aport,5098502.0
parge,5098454.0
rowie,5098422.0
logie,5098420.0
feria,5098404.0
trons,5098392.0
sehri,5098232.0
pores,5098204.0
tepas,5098158.0
tiger,5098062.0
basen,5098040.0
leare,5097958.0
forte,5097956.0
acted,5097952.0
banes,5097951.999663865
blert,5097898.0
lutes,5097806.0
barye,5097776.0
culet,5097602.0
speir,5097536.0
miser,5097458.0
skate,5097428.0
pairs,5097398.0
grape,5097336.0
naker,5097294.0
trend,5097190.0
enarm,5097062.0
coats,5097058.0
names,5097048.0
sault,5097034.0
rosti,5096974.0
heron,5096966.0
gayer,5096944.0
scena,5096892.0
cuter,5096878.0
pieta,5096804.0
alkie,5096794.0
ither,5096744.0
snead,5096710.0
gores,5096658.0
wanle,5096500.0
pilar,5096454.0
lodes,5096330.0
peris,5096236.0
swear,5096228.0
macer,5096220.0
rainy,5096194.0
taken,5096142.0
wears,5096130.0
feral,5096056.0
orcas,5096028.0
deist,5096022.0
scran,5095998.0
riads,5095962.0
cones,5095900.0
strad,5095676.0
yenta,5095632.0
slake,5095516.0
poral,5095406.0
smile,5095270.0
skear,5095260.0
auger,5095180.0
unite,5095148.0
glace,5095132.0
valet,5095106.0
meris,5095088.0
pance,5095086.0
harls,5095070.0
aygre,5095062.0
coria,5095032.0
cages,5094972.0
leams,5094970.0
yager,5094966.0
beats,5094922.0
harem,5094896.0
lards,5094892.0
petri,5094878.0
ready,5094824.0
brine,5094800.0
price,5094690.0
means,5094458.0
madre,5094428.0
shone,5094330.0
ulcer,5094318.0
stain,5094300.0
drice,5094256.0
morat,5094196.0
grade,5094118.0
tyran,5094054.0
steno,5094016.0
fates,5094006.0
oldie,5094004.0
merls,5093904.0
bosie,5093880.0
laced,5093862.0
clast,5093832.0
corey,5093738.0
darns,5093674.0
takes,5093536.0
vares,5093522.0
borel,5093486.0
cripe,5093470.0
taped,5093434.0
narco,5093374.0
borne,5093326.0
racon,5093304.0
sargo,5093264.0
tuyer,5093222.0
stray,5093190.0
septa,5093160.0
sober,5093146.0
cloye,5093090.0
helio,5093089.9998415215
caber,5093084.0
sorda,5093070.0
lytes,5093064.0
other,5093036.0
derns,5092958.0
doers,5092912.0
ropes,5092712.0
abers,5092616.0
feast,5092610.0
yites,5092588.0
beano,5092524.0
rimes,5092452.0
besat,5092416.0
reaks,5092372.0
hated,5092336.0
erbia,5092326.0
parti,5092306.0
ovate,5092268.0
redos,5092214.0
slipe,5092174.0
trefa,5092140.0
riyal,5092034.0
ripes,5091970.0
shote,5091938.0
noirs,5091896.0
lited,5091808.0
druse,5091768.0
haled,5091748.0
souce,5091734.0
snirt,5091720.0
eland,5091688.0
naric,5091686.0
leish,5091682.0
stied,5091666.0
icers,5091652.0
grant,5091584.0
lidar,5091578.0
roins,5091574.0
enlit,5091570.0
oncet,5091442.0
those,5091426.0
hepar,5091396.0
hoers,5091362.0
mores,5091326.0
asker,5091290.0
crost,5091268.0
space,5091182.0
metro,5091170.0
comae,5091168.0
raped,5091166.0
mairs,5091162.0
enols,5090916.0
segol,5090896.0
swire,5090895.999911402
eliad,5090846.0
snary,5090804.0
grone,5090772.0
narcs,5090762.0
aiver,5090700.0
pelas,5090630.0
tyers,5090616.0
smote,5090604.0
agone,5090554.0
hance,5090536.0
trash,5090526.0
ament,5090525.999614792
praos,5090472.0
salut,5090410.0
gilet,5090370.0
amice,5090330.0
stein,5090280.0
untie,5090276.0
prest,5090274.0
liger,5090270.0
shero,5090258.0
loath,5090252.0
pated,5090230.0
oscar,5090222.0
arete,5090191.0
wrote,5090116.0
neaps,5090110.0
gairs,5090076.0
dorsa,5089988.0
paris,5089928.0
twire,5089926.0
fayre,5089882.0
resaw,5089842.0
rosin,5089782.0
caned,5089734.0
opter,5089676.0
cutie,5089644.0
blite,5089642.0
herns,5089630.0
euros,5089602.0
mesal,5089600.0
ocean,5089592.0
ciels,5089556.0
angle,5089522.0
acros,5089444.0
coyer,5089428.0
brail,5089398.0
cures,5089396.0
argot,5089316.0
lehrs,5089294.0
horas,5089278.0
doest,5089200.0
erase,5089167.0
twaes,5089158.0
crime,5089104.0
noris,5088944.0
aloin,5088842.0
idler,5088728.0
nabes,5088686.0
tauon,5088672.0
recap,5088568.0
haets,5088392.0
brant,5088370.0
spile,5088354.0
beals,5088284.0
elsin,5088276.0
strep,5088134.0
biter,5088108.0
siroc,5088106.0
oleic,5088086.0
lunes,5087998.0
lieus,5087984.0
cento,5087850.0
heils,5087840.0
trins,5087804.0
monte,5087696.0
aspen,5087668.0
salve,5087640.0
ronts,5087586.0
oncer,5087542.0
sheol,5087540.0
hades,5087510.0
clame,5087426.0
ravel,5087388.0
rayon,5087382.0
toned,5087164.0
speat,5086970.0
sutra,5086964.0
vitae,5086932.0
garis,5086928.0
stake,5086916.0
raves,5086876.0
salic,5086820.0
laity,5086780.0
ornis,5086746.0
nirls,5086680.0
ryals,5086679.999901196
recut,5086678.0
ricey,5086650.0
doats,5086502.0
deray,5086466.0
irons,5086426.0
laver,5086192.0
spiel,5086170.0
grame,5086134.0
arret,5086066.0
yarns,5086064.0
moste,5086038.0
terms,5086026.0
rebit,5085982.0
tragi,5085972.0
brast,5085926.0
mahoe,5085902.0
poles,5085808.0
natis,5085760.0
toker,5085724.0
delts,5085610.0
preon,5085600.0
chase,5085582.0
tabor,5085550.0
doner,5085528.0
coirs,5085524.0
toads,5085522.0
certy,5085520.0
incle,5085504.0
blart,5085476.0
padle,5085442.0
capes,5085412.0
macle,5085382.0
tunes,5085360.0
trued,5085356.0
perts,5085328.0
tinas,5085316.0
bleat,5085272.0
calos,5085206.0
ables,5085188.0
goles,5085180.0
toges,5085124.0
forel,5085116.0
radio,5085054.0
botel,5085030.0
frena,5085014.0
radge,5085012.0
ureic,5084968.0
ragde,5084962.0
oracy,5084946.0
geans,5084898.0
metol,5084886.0
sured,5084872.0
slave,5084858.0
ideas,5084778.0
fanes,5084770.0
rifle,5084766.0
tides,5084698.0
laics,5084666.0
plena,5084644.0
ploat,5084612.0
scape,5084582.0
roily,5084556.0
crake,5084550.0
flote,5084514.0
wales,5084506.0
krait,5084496.0
armil,5084348.0
regna,5084308.0
repos,5084270.0
beans,5084254.0
thine,5084220.0
caneh,5084208.0
drain,5084194.0
scail,5084164.0
cameo,5084064.0
smite,5084060.0
cried,5084014.0
eater,5084011.0
scaur,5084008.0
cines,5083978.0
lerps,5083890.0
molar,5083888.0
porta,5083886.0
tynes,5083874.0
ribes,5083854.0
valse,5083822.0
oyers,5083796.0
avert,5083692.0
ranee,5083684.0
aroid,5083652.0
argol,5083624.0
tacos,5083590.0
eosin,5083574.0
pager,5083538.0
liber,5083526.0
krone,5083360.0
anils,5083320.0
rudie,5083262.0
anker,5083240.0
melas,5083222.0
acorn,5083146.0
cream,5083145.997863248
kales,5083070.0
perns,5083064.0
delos,5083060.0
crios,5083058.0
rueda,5083057.999900774
harns,5083030.0
marge,5083026.0
sharn,5083025.999904498
cesti,5082952.0
email,5082934.0
loric,5082856.0
siker,5082828.0
serif,5082814.0
dites,5082678.0
amort,5082672.0
topes,5082646.0
skier,5082636.0
stope,5082564.0
goral,5082508.0
renga,5082507.99989826
helos,5082504.0
goers,5082482.0
airer,5082304.0
reamy,5082292.0
oiled,5082130.0
brent,5082066.0
proas,5082036.0
barde,5082018.0
breis,5081982.0
cents,5081868.0
angel,5081860.0
menta,5081834.0
towie,5081818.0
ulyie,5081784.0
bayer,5081748.0
trems,5081738.0
camel,5081684.0
sield,5081638.0
kiter,5081634.0
ogler,5081556.0
lycea,5081540.0
